Column1,欄1,Column3,Column4
全家便利商店,便利商店,24.305145,120.709556
統一超商,便利商店,24.30613346,120.721631
統一超商,便利商店,24.3063786,120.706954
統一超商,便利商店,24.306412,120.713482
全家便利商店,便利商店,24.306799,120.830141
統一超商,便利商店,24.307127,120.73093
萊爾富,便利商店,24.308456,120.80505
全家便利商店,便利商店,24.3084561,121.7478042
統一超商,便利商店,24.30891164,120.7246497
統一超商,便利商店,24.308916,120.720938
全家便利商店,便利商店,24.308981,120.725932
全家便利商店,便利商店,24.30920553,120.7263687
統一超商,便利商店,24.30925094,120.7304091
統一超商,便利商店,24.30925877,121.7474384
統一超商,便利商店,24.30945,120.717008
統一超商,便利商店,24.310118,120.823451
統一超商,便利商店,24.310366,120.823253
統一超商,便利商店,24.31080704,120.7102215
統一超商,便利商店,24.31093294,120.7184065
全家便利商店,便利商店,24.31095542,120.7091586
全家便利商店,便利商店,24.310991,120.825936
統一超商,便利商店,24.311035,120.827794
統一超商,便利商店,24.31124292,120.7088681
統一超商,便利商店,24.311712,121.291684
統一超商,便利商店,24.311983,120.722941
統一超商,便利商店,24.313009,120.72378
統一超商,便利商店,24.31348802,120.6940622
萊爾富,便利商店,24.31372746,120.6926684
萊爾富,便利商店,24.314342,120.689036
統一超商,便利商店,24.31477035,120.6880561
統一超商,便利商店,24.317957,120.730405
統一超商,便利商店,24.317957,120.730405
統一超商,便利商店,24.31814455,120.7241734
統一超商,便利商店,24.31814455,120.7241734
統一超商,便利商店,24.320132,120.728805
統一超商,便利商店,24.32581,120.729098
統一超商,便利商店,24.328389,120.716702
統一超商,便利商店,24.328389,120.716702
統一超商,便利商店,24.328506,120.709781
統一超商,便利商店,24.328506,120.709781
統一超商,便利商店,24.32933042,120.7293086
統一超商,便利商店,24.331417,120.654094
統一超商,便利商店,24.33160499,120.653318
全家便利商店,便利商店,24.3320462,120.6542913
全家便利商店,便利商店,24.332073,120.655786
統一超商,便利商店,24.338866,120.618493
統一超商,便利商店,24.33927627,120.7313653
來來超商,便利商店,24.34077,120.624501
統一超商,便利商店,24.34183497,120.6384397
統一超商,便利商店,24.341951,120.638165
統一超商,便利商店,24.342098,120.620594
來來超商,便利商店,24.342098,120.620594
全家便利商店,便利商店,24.342277,120.622728
統一超商,便利商店,24.343461,120.625603
全家便利商店,便利商店,24.344304,120.62937
統一超商,便利商店,24.344327,120.623639
統一超商,便利商店,24.344338,120.588193
全家便利商店,便利商店,24.344699,120.626399
萊爾富,便利商店,24.34473432,120.6337757
統一超商,便利商店,24.34487912,120.6342974
統一超商,便利商店,24.345212,120.622939
來來超商,便利商店,24.345492,120.624072
全家便利商店,便利商店,24.34558,120.62703
全家便利商店,便利商店,24.3457,120.587091
統一超商,便利商店,24.345782,120.586466
全家便利商店,便利商店,24.346453,120.621167
統一超商,便利商店,24.346638,120.621393
統一超商,便利商店,24.346835,120.616919
統一超商,便利商店,24.346976,120.619797
統一超商,便利商店,24.3471,120.605542
全家便利商店,便利商店,24.34718,120.619061
來來超商,便利商店,24.348313,120.613384
萊爾富,便利商店,24.349077,120.616967
統一超商,便利商店,24.350475,120.620526
統一超商,便利商店,24.35109,120.627392
統一超商,便利商店,24.351732,120.614354
全家便利商店,便利商店,24.353173,120.621867
統一超商,便利商店,24.354136,120.618987
統一超商,便利商店,24.354136,120.618987
全家便利商店,便利商店,24.354136,120.618987
統一超商,便利商店,24.35443,120.619036
萊爾富,便利商店,24.355373,120.631907
萊爾富,便利商店,24.356412,120.622195
來來超商,便利商店,24.35698,120.622679
來來超商,便利商店,24.36131,120.603525
統一超商,便利商店,24.379456,120.750812
統一超商,便利商店,24.381024,120.654945
萊爾富,便利商店,24.381096,120.651528
全家便利商店,便利商店,24.3822,120.654381
統一超商,便利商店,24.383334,120.652134
全家便利商店,便利商店,24.386656,120.753843
萊爾富,便利商店,24.389819,120.758478
萊爾富,便利商店,24.39058,120.654115
統一超商,便利商店,24.391743,120.654521
統一超商,便利商店,24.392195,120.673265
全家便利商店,便利商店,24.397468,120.866506
全家便利商店,便利商店,24.39763,120.866673
統一超商,便利商店,24.400671,120.665754
統一超商,便利商店,24.4006778,120.643148
統一超商,便利商店,24.401294,120.7631
全家便利商店,便利商店,24.401609,120.664962
統一超商,便利商店,24.4023608,120.6408737
萊爾富,便利商店,24.402499,120.764188
統一超商,便利商店,24.4027523,120.6410477
統一超商,便利商店,24.40315207,118.3076534
統一超商,便利商店,24.404323,120.646029
全家便利商店,便利商店,24.404497,120.64138
全家便利商店,便利商店,24.406038,120.647061
全家便利商店,便利商店,24.40639,120.766643
萊爾富,便利商店,24.409475,120.643809
統一超商,便利商店,24.410573,120.768351
統一超商,便利商店,24.41213,118.297428
全家便利商店,便利商店,24.41290876,120.770231
來來超商,便利商店,24.413389,120.771888
統一超商,便利商店,24.413556,120.771966
統一超商,便利商店,24.414577,120.686166
來來超商,便利商店,24.415338,120.772955
統一超商,便利商店,24.41729914,118.3088658
萊爾富,便利商店,24.417992,120.862898
萊爾富,便利商店,24.419964,120.773363
來來超商,便利商店,24.420753,120.773638
統一超商,便利商店,24.422795,120.866024
全家便利商店,便利商店,24.424668,120.866149
萊爾富,便利商店,24.428196,120.643831
統一超商,便利商店,24.428288,120.644056
萊爾富,便利商店,24.428412,120.867652
統一超商,便利商店,24.42881718,118.2475214
萊爾富,便利商店,24.42911368,118.321814
統一超商,便利商店,24.42937595,118.3156437
統一超商,便利商店,24.429527,120.868444
統一超商,便利商店,24.43092073,118.3211681
全家便利商店,便利商店,24.43221699,118.3306422
全家便利商店,便利商店,24.43248256,118.3156627
統一超商,便利商店,24.43278164,118.3143366
統一超商,便利商店,24.43314638,118.3203959
全家便利商店,便利商店,24.43359084,118.3194855
來來超商,便利商店,24.434217,120.659514
統一超商,便利商店,24.43560178,118.3189826
統一超商,便利商店,24.43584116,118.3272342
萊爾富,便利商店,24.43609316,118.3685588
統一超商,便利商店,24.43618882,118.3187213
統一超商,便利商店,24.43624517,118.3276131
全家便利商店,便利商店,24.4370125,118.4084601
統一超商,便利商店,24.437507,120.649615
全家便利商店,便利商店,24.43831,120.657746
統一超商,便利商店,24.43878051,118.3196356
統一超商,便利商店,24.43899128,118.4187534
統一超商,便利商店,24.43909842,121.3791186
統一超商,便利商店,24.43964204,120.6529631
統一超商,便利商店,24.43964204,120.6529631
萊爾富,便利商店,24.4397736,118.395385
統一超商,便利商店,24.44040779,118.338977
全家便利商店,便利商店,24.440467,120.652461
統一超商,便利商店,24.44084037,118.4168639
統一超商,便利商店,24.44114517,118.4169933
統一超商,便利商店,24.4411608,120.65283
統一超商,便利商店,24.441351,120.652296
統一超商,便利商店,24.441429,118.312021
統一超商,便利商店,24.4414908,120.65271
萊爾富,便利商店,24.4414908,120.65271
萊爾富,便利商店,24.441631,120.651088
統一超商,便利商店,24.44170006,118.363208
統一超商,便利商店,24.44210537,118.4150285
統一超商,便利商店,24.44229282,118.414987
統一超商,便利商店,24.442298,120.654594
統一超商,便利商店,24.44260265,118.41451
萊爾富,便利商店,24.442955,120.652381
全家便利商店,便利商店,24.4430908,120.65501
全家便利商店,便利商店,24.443344,120.654942
統一超商,便利商店,24.4433508,120.65198
萊爾富,便利商店,24.443405,120.648325
統一超商,便利商店,24.444128,120.649335
統一超商,便利商店,24.444147,118.376247
統一超商,便利商店,24.444526,120.649674
統一超商,便利商店,24.444526,120.649674
統一超商,便利商店,24.444533,120.649603
統一超商,便利商店,24.445503,118.326764
萊爾富,便利商店,24.446811,120.904757
全家便利商店,便利商店,24.449314,120.655578
統一超商,便利商店,24.44939,120.874134
統一超商,便利商店,24.449544,118.337757
統一超商,便利商店,24.452176,120.874163
統一超商,便利商店,24.454298,120.874597
全家便利商店,便利商店,24.457522,118.375934
統一超商,便利商店,24.46396189,121.7976746
全家便利商店,便利商店,24.464478,121.800461
萊爾富,便利商店,24.464478,121.800461
統一超商,便利商店,24.465047,121.802373
統一超商,便利商店,24.46552168,118.3880566
萊爾富,便利商店,24.466244,120.938964
統一超商,便利商店,24.46656139,121.8047375
統一超商,便利商店,24.468256,120.952939
統一超商,便利商店,24.481859,120.786883
統一超商,便利商店,24.485228,120.821435
全家便利商店,便利商店,24.485784,120.79166
統一超商,便利商店,24.486137,120.788426
萊爾富,便利商店,24.486381,120.787154
統一超商,便利商店,24.486863,120.6786
全家便利商店,便利商店,24.4871008,120.78695
全家便利商店,便利商店,24.487694,120.681276
統一超商,便利商店,24.48792739,118.410109
統一超商,便利商店,24.488503,118.413556
統一超商,便利商店,24.48856238,118.413969
統一超商,便利商店,24.488613,120.787297
統一超商,便利商店,24.4888908,120.78739
來來超商,便利商店,24.489561,120.78765
統一超商,便利商店,24.490161,120.682131
統一超商,便利商店,24.490505,120.679468
全家便利商店,便利商店,24.491294,120.684236
統一超商,便利商店,24.49139465,120.6841846
統一超商,便利商店,24.49139465,120.6841846
全家便利商店,便利商店,24.492389,120.788907
全家便利商店,便利商店,24.493697,120.801195
統一超商,便利商店,24.494043,120.800548
統一超商,便利商店,24.494426,120.801445
萊爾富,便利商店,24.494426,120.801445
統一超商,便利商店,24.496555,120.703396
萊爾富,便利商店,24.497242,120.693571
統一超商,便利商店,24.498832,120.824981
統一超商,便利商店,24.501739,120.828217
全家便利商店,便利商店,24.501929,120.827971
統一超商,便利商店,24.502092,120.828237
統一超商,便利商店,24.503229,120.823975
萊爾富,便利商店,24.503347,120.827448
統一超商,便利商店,24.50590855,120.8285179
全家便利商店,便利商店,24.50590855,120.8285179
萊爾富,便利商店,24.50590855,120.8285179
萊爾富,便利商店,24.50590855,120.8285179
統一超商,便利商店,24.5076,120.826333
萊爾富,便利商店,24.519313,121.832197
全家便利商店,便利商店,24.519406,120.821787
全家便利商店,便利商店,24.520344,121.832826
萊爾富,便利商店,24.52062,120.82168
統一超商,便利商店,24.525419,120.795864
統一超商,便利商店,24.527418,120.819503
統一超商,便利商店,24.527795,120.819368
統一超商,便利商店,24.528327,120.819348
萊爾富,便利商店,24.528887,120.818578
全家便利商店,便利商店,24.531628,120.831662
統一超商,便利商店,24.532099,120.817253
全家便利商店,便利商店,24.537159,120.918236
統一超商,便利商店,24.538965,120.69607
統一超商,便利商店,24.538982,120.836724
來來超商,便利商店,24.539664,120.817834
統一超商,便利商店,24.54071,120.817052
萊爾富,便利商店,24.541126,120.817077
統一超商,便利商店,24.54235,120.922209
萊爾富,便利商店,24.542857,120.816721
統一超商,便利商店,24.543445,120.922707
來來超商,便利商店,24.546449,120.816258
全家便利商店,便利商店,24.546449,120.816258
萊爾富,便利商店,24.54834,120.816321
統一超商,便利商店,24.548501,120.816258
統一超商,便利商店,24.5501008,120.81503
全家便利商店,便利商店,24.5501008,120.81503
統一超商,便利商店,24.55066,120.822953
萊爾富,便利商店,24.550948,120.813981
全家便利商店,便利商店,24.551093,120.815524
全家便利商店,便利商店,24.551191,120.821166
來來超商,便利商店,24.551224,120.821081
全家便利商店,便利商店,24.551245,120.813787
全家便利商店,便利商店,24.551346,120.820713
統一超商,便利商店,24.551539,120.815853
統一超商,便利商店,24.551575,120.816139
全家便利商店,便利商店,24.551575,120.816139
統一超商,便利商店,24.5515908,120.81613
統一超商,便利商店,24.551778,120.819286
萊爾富,便利商店,24.55227,120.816822
萊爾富,便利商店,24.552878,120.817571
來來超商,便利商店,24.554897,120.81396
來來超商,便利商店,24.555168,120.825799
萊爾富,便利商店,24.555453,120.816394
來來超商,便利商店,24.556658,120.819168
統一超商,便利商店,24.557112,120.820057
萊爾富,便利商店,24.557112,120.820057
統一超商,便利商店,24.557528,120.819322
全家便利商店,便利商店,24.558559,120.819768
統一超商,便利商店,24.559182,120.757804
來來超商,便利商店,24.559564,120.825726
萊爾富,便利商店,24.559809,120.817786
統一超商,便利商店,24.560545,120.818099
統一超商,便利商店,24.560663,120.822113
全家便利商店,便利商店,24.560783,120.818406
全家便利商店,便利商店,24.560853,120.822554
統一超商,便利商店,24.561766,120.813056
來來超商,便利商店,24.562146,120.822701
統一超商,便利商店,24.562694,120.835262
統一超商,便利商店,24.562701,120.820348
統一超商,便利商店,24.563441,120.81729
全家便利商店,便利商店,24.563496,120.827741
統一超商,便利商店,24.563692,120.82415
萊爾富,便利商店,24.563766,120.81184
統一超商,便利商店,24.563894,120.823935
來來超商,便利商店,24.56401,120.81608
全家便利商店,便利商店,24.56401,120.81608
統一超商,便利商店,24.564324,120.813549
統一超商,便利商店,24.564336,120.821571
來來超商,便利商店,24.564336,120.821571
萊爾富,便利商店,24.565629,120.811207
統一超商,便利商店,24.565881,120.819319
統一超商,便利商店,24.565949,120.819055
全家便利商店,便利商店,24.566138,120.818281
全家便利商店,便利商店,24.566513,120.81002
萊爾富,便利商店,24.56707,120.823391
統一超商,便利商店,24.567353,120.825173
統一超商,便利商店,24.568697,120.824555
統一超商,便利商店,24.568902,120.820794
全家便利商店,便利商店,24.569317,120.820783
統一超商,便利商店,24.569349,120.711772
統一超商,便利商店,24.5693508,120.81598
來來超商,便利商店,24.569353,120.822902
萊爾富,便利商店,24.569893,120.823269
萊爾富,便利商店,24.569895,120.823514
全家便利商店,便利商店,24.569899,120.823572
來來超商,便利商店,24.570207,120.824665
統一超商,便利商店,24.570843,120.826904
萊爾富,便利商店,24.571403,120.83
統一超商,便利商店,24.571843,120.811785
統一超商,便利商店,24.571968,120.824779
萊爾富,便利商店,24.57229,120.814844
全家便利商店,便利商店,24.572397,120.833583
全家便利商店,便利商店,24.572969,120.835667
統一超商,便利商店,24.5733,120.837016
統一超商,便利商店,24.573781,120.824953
全家便利商店,便利商店,24.5739808,120.8494
全家便利商店,便利商店,24.574064,120.830357
全家便利商店,便利商店,24.5746408,120.8408
全家便利商店,便利商店,24.5747,120.840935
統一超商,便利商店,24.5747,120.840935
統一超商,便利商店,24.5749008,120.85106
萊爾富,便利商店,24.575408,120.825044
統一超商,便利商店,24.575569,120.826856
全家便利商店,便利商店,24.575665,120.840415
統一超商,便利商店,24.577174,120.824504
統一超商,便利商店,24.57865,120.859252
統一超商,便利商店,24.578915,120.859238
統一超商,便利商店,24.581323,121.867499
統一超商,便利商店,24.58156,121.869384
全家便利商店,便利商店,24.581985,121.864819
統一超商,便利商店,24.582218,121.864812
統一超商,便利商店,24.585955,120.886481
全家便利商店,便利商店,24.586312,120.825212
全家便利商店,便利商店,24.586409,120.825209
統一超商,便利商店,24.586557,120.797047
統一超商,便利商店,24.594799,121.002695
全家便利商店,便利商店,24.595416,121.001276
統一超商,便利商店,24.59585079,121.8486447
統一超商,便利商店,24.595909,121.837161
來來超商,便利商店,24.595918,121.837115
全家便利商店,便利商店,24.596011,121.851526
全家便利商店,便利商店,24.596164,121.854825
統一超商,便利商店,24.596195,121.851497
統一超商,便利商店,24.596197,121.851497
統一超商,便利商店,24.596197,121.851497
統一超商,便利商店,24.596264,121.856001
統一超商,便利商店,24.596843,121.044033
統一超商,便利商店,24.5983,120.998724
全家便利商店,便利商店,24.598715,121.834025
來來超商,便利商店,24.600286,120.998543
全家便利商店,便利商店,24.600369,120.829137
統一超商,便利商店,24.60331,120.815571
統一超商,便利商店,24.605539,120.831132
統一超商,便利商店,24.605862,120.831275
萊爾富,便利商店,24.610935,120.796429
萊爾富,便利商店,24.612561,120.794003
萊爾富,便利商店,24.61283001,121.83236
統一超商,便利商店,24.613883,120.814745
統一超商,便利商店,24.614178,120.794441
全家便利商店,便利商店,24.614238,120.782962
統一超商,便利商店,24.614321,120.782806
統一超商,便利商店,24.614321,120.782806
來來超商,便利商店,24.614616,120.787092
全家便利商店,便利商店,24.614815,120.789471
統一超商,便利商店,24.614888,120.789312
統一超商,便利商店,24.615068,120.788467
全家便利商店,便利商店,24.615068,120.788467
統一超商,便利商店,24.61598004,121.82737
統一超商,便利商店,24.616531,121.828255
統一超商,便利商店,24.616555,120.796236
統一超商,便利商店,24.616649,120.791755
萊爾富,便利商店,24.619074,121.828816
全家便利商店,便利商店,24.619365,120.780685
統一超商,便利商店,24.619591,120.780716
全家便利商店,便利商店,24.619717,121.834165
萊爾富,便利商店,24.6198908,120.89177
統一超商,便利商店,24.620543,120.779732
萊爾富,便利商店,24.6209356,121.8341522
來來超商,便利商店,24.621157,121.834453
全家便利商店,便利商店,24.621157,121.834453
萊爾富,便利商店,24.621157,121.834453
統一超商,便利商店,24.62277,120.891038
統一超商,便利商店,24.623726,121.837875
統一超商,便利商店,24.623927,121.833035
來來超商,便利商店,24.627093,121.804582
統一超商,便利商店,24.628177,121.117756
統一超商,便利商店,24.629568,121.798163
萊爾富,便利商店,24.631438,120.764797
全家便利商店,便利商店,24.632115,121.795319
統一超商,便利商店,24.633338,121.791889
統一超商,便利商店,24.634235,121.792324
全家便利商店,便利商店,24.634501,121.791834
統一超商,便利商店,24.63582003,121.83232
統一超商,便利商店,24.637944,121.833411
來來超商,便利商店,24.641682,120.883334
來來超商,便利商店,24.641859,120.866981
來來超商,便利商店,24.642626,120.883383
統一超商,便利商店,24.643136,120.868397
統一超商,便利商店,24.64393,120.807557
來來超商,便利商店,24.644445,121.829873
統一超商,便利商店,24.644547,120.954697
統一超商,便利商店,24.647987,121.828204
全家便利商店,便利商店,24.648342,121.828079
全家便利商店,便利商店,24.64838332,121.8280876
萊爾富,便利商店,24.648481,120.843178
全家便利商店,便利商店,24.648514,121.828028
統一超商,便利商店,24.648719,120.843458
統一超商,便利商店,24.649649,120.842588
統一超商,便利商店,24.649649,120.842588
統一超商,便利商店,24.652937,120.955786
全家便利商店,便利商店,24.652937,120.955786
統一超商,便利商店,24.653826,121.780719
全家便利商店,便利商店,24.653826,121.780719
來來超商,便利商店,24.653987,120.852024
統一超商,便利商店,24.654545,120.882493
統一超商,便利商店,24.655162,121.764245
統一超商,便利商店,24.6556608,120.95687
全家便利商店,便利商店,24.655708,120.867359
來來超商,便利商店,24.656086,120.957422
來來超商,便利商店,24.656271,121.759989
統一超商,便利商店,24.659138,121.7771
萊爾富,便利商店,24.661705,121.121094
全家便利商店,便利商店,24.661815,121.621544
統一超商,便利商店,24.662075,121.623752
統一超商,便利商店,24.662573,121.766317
全家便利商店,便利商店,24.66291,121.766696
來來超商,便利商店,24.664435,120.880352
全家便利商店,便利商店,24.665599,121.773446
統一超商,便利商店,24.665838,121.648671
全家便利商店,便利商店,24.66608112,121.822915
全家便利商店,便利商店,24.666362,121.652453
統一超商,便利商店,24.666438,121.767632
萊爾富,便利商店,24.666732,121.653831
萊爾富,便利商店,24.666834,121.654062
全家便利商店,便利商店,24.667395,121.767929
統一超商,便利商店,24.66835,121.819383
統一超商,便利商店,24.668531,121.771957
全家便利商店,便利商店,24.668531,121.771957
全家便利商店,便利商店,24.669652,121.748288
統一超商,便利商店,24.669773,121.709178
統一超商,便利商店,24.670059,121.749167
萊爾富,便利商店,24.670131,121.769337
統一超商,便利商店,24.670216,121.749732
統一超商,便利商店,24.670306,121.715179
來來超商,便利商店,24.671046,121.776038
統一超商,便利商店,24.67108171,121.7735492
全家便利商店,便利商店,24.67132042,121.7525237
統一超商,便利商店,24.671434,121.770714
來來超商,便利商店,24.671657,120.915539
統一超商,便利商店,24.671766,121.773774
來來超商,便利商店,24.672178,120.914562
全家便利商店,便利商店,24.672817,121.770188
統一超商,便利商店,24.673004,121.774359
統一超商,便利商店,24.673006,120.85872
統一超商,便利商店,24.673084,121.767198
統一超商,便利商店,24.673133,121.802976
統一超商,便利商店,24.673207,121.759309
來來超商,便利商店,24.67349,120.914717
萊爾富,便利商店,24.67349,120.914717
統一超商,便利商店,24.673924,120.913834
統一超商,便利商店,24.674008,120.913699
全家便利商店,便利商店,24.674036,121.768609
統一超商,便利商店,24.674196,121.763883
全家便利商店,便利商店,24.674196,121.763883
全家便利商店,便利商店,24.674611,121.764464
萊爾富,便利商店,24.674752,121.774035
來來超商,便利商店,24.674776,120.862316
統一超商,便利商店,24.67481048,121.7774579
萊爾富,便利商店,24.674938,121.768708
來來超商,便利商店,24.67529116,121.770293
全家便利商店,便利商店,24.675308,120.864707
統一超商,便利商店,24.675381,120.863384
統一超商,便利商店,24.675527,121.769048
來來超商,便利商店,24.675749,121.767845
全家便利商店,便利商店,24.675878,121.767902
統一超商,便利商店,24.675941,121.76764
統一超商,便利商店,24.67595,121.801076
統一超商,便利商店,24.676191,121.771338
統一超商,便利商店,24.676366,121.766304
統一超商,便利商店,24.676642,120.884452
統一超商,便利商店,24.676972,121.609699
來來超商,便利商店,24.677009,120.91037
統一超商,便利商店,24.677026,120.884539
全家便利商店,便利商店,24.67716396,121.7669471
全家便利商店,便利商店,24.677431,121.768478
來來超商,便利商店,24.677719,121.769383
統一超商,便利商店,24.677843,121.773715
統一超商,便利商店,24.677858,121.773669
來來超商,便利商店,24.677874,121.771869
全家便利商店,便利商店,24.677919,121.759772
全家便利商店,便利商店,24.677922,121.772531
統一超商,便利商店,24.678073,121.759739
萊爾富,便利商店,24.678119,121.777623
統一超商,便利商店,24.678158,121.771911
統一超商,便利商店,24.678572,121.770652
統一超商,便利商店,24.678619,121.77798
統一超商,便利商店,24.678697,121.769948
統一超商,便利商店,24.678766,121.753935
全家便利商店,便利商店,24.678946,120.899711
統一超商,便利商店,24.679176,121.767401
來來超商,便利商店,24.679208,121.757526
全家便利商店,便利商店,24.67927646,121.7565868
統一超商,便利商店,24.679751,120.869471
統一超商,便利商店,24.680211,121.764434
來來超商,便利商店,24.680303,120.901642
統一超商,便利商店,24.68038544,121.7613532
統一超商,便利商店,24.680391,121.760968
來來超商,便利商店,24.680391,121.760968
萊爾富,便利商店,24.680397,120.94645
萊爾富,便利商店,24.680422,120.94629
統一超商,便利商店,24.680437,120.901257
統一超商,便利商店,24.680584,120.901415
統一超商,便利商店,24.680655,121.769397
萊爾富,便利商店,24.6807959,121.7605248
統一超商,便利商店,24.680853,121.769211
全家便利商店,便利商店,24.680853,121.769211
統一超商,便利商店,24.68146549,121.810077
統一超商,便利商店,24.6816108,120.86807
全家便利商店,便利商店,24.681816,121.776103
統一超商,便利商店,24.682008,120.868908
全家便利商店,便利商店,24.68219,120.940859
全家便利商店,便利商店,24.6823408,120.87303
統一超商,便利商店,24.682395,121.769717
統一超商,便利商店,24.682514,120.878354
統一超商,便利商店,24.68253678,121.782392
全家便利商店,便利商店,24.682551,120.88222
全家便利商店,便利商店,24.683203,120.967614
來來超商,便利商店,24.683257,120.869397
全家便利商店,便利商店,24.683282,120.96745
統一超商,便利商店,24.683394,121.78817
全家便利商店,便利商店,24.683422,121.826663
統一超商,便利商店,24.683487,120.905949
統一超商,便利商店,24.683562,120.873627
統一超商,便利商店,24.683639,120.872722
來來超商,便利商店,24.6837802,120.8734437
萊爾富,便利商店,24.6837802,120.8734437
統一超商,便利商店,24.68383204,121.770221
全家便利商店,便利商店,24.683924,120.908106
全家便利商店,便利商店,24.68423731,121.794995
統一超商,便利商店,24.684278,120.936886
來來超商,便利商店,24.684283,120.958101
全家便利商店,便利商店,24.684302,120.868731
統一超商,便利商店,24.684645,120.907256
統一超商,便利商店,24.684647,121.796828
統一超商,便利商店,24.684687,120.958511
全家便利商店,便利商店,24.684829,120.903164
統一超商,便利商店,24.684858,121.701366
統一超商,便利商店,24.684984,120.885224
全家便利商店,便利商店,24.685047,121.797658
來來超商,便利商店,24.685195,120.889573
統一超商,便利商店,24.685205,120.891627
來來超商,便利商店,24.685418,121.799746
全家便利商店,便利商店,24.685423,120.906578
全家便利商店,便利商店,24.686093,120.884004
統一超商,便利商店,24.686149,121.800418
統一超商,便利商店,24.6861708,120.88188
統一超商,便利商店,24.686254,121.398995
全家便利商店,便利商店,24.68636369,120.9130234
全家便利商店,便利商店,24.686399,120.879893
全家便利商店,便利商店,24.686399,120.879893
統一超商,便利商店,24.686432,120.92744
萊爾富,便利商店,24.686432,120.92744
統一超商,便利商店,24.686539,120.908598
萊爾富,便利商店,24.686551,120.910469
萊爾富,便利商店,24.686583,120.928888
統一超商,便利商店,24.686596,120.905367
統一超商,便利商店,24.686619,120.925438
統一超商,便利商店,24.686676,120.877882
全家便利商店,便利商店,24.686676,120.877882
統一超商,便利商店,24.686722,120.876834
統一超商,便利商店,24.68683,120.879315
全家便利商店,便利商店,24.68683,120.879315
統一超商,便利商店,24.686911,120.902593
統一超商,便利商店,24.686929,120.873039
萊爾富,便利商店,24.686938,120.899194
統一超商,便利商店,24.687031,120.911137
全家便利商店,便利商店,24.687092,120.901585
統一超商,便利商店,24.687105,120.907349
全家便利商店,便利商店,24.687105,120.907349
統一超商,便利商店,24.68715938,121.7400166
統一超商,便利商店,24.687256,120.897807
萊爾富,便利商店,24.68731,120.908353
全家便利商店,便利商店,24.687566,120.910664
統一超商,便利商店,24.687641,120.878561
全家便利商店,便利商店,24.687643,120.870075
統一超商,便利商店,24.687643,120.876795
萊爾富,便利商店,24.687802,120.907697
統一超商,便利商店,24.68791,120.908668
全家便利商店,便利商店,24.687945,121.765949
全家便利商店,便利商店,24.6880208,120.87295
全家便利商店,便利商店,24.688028,120.91429
來來超商,便利商店,24.688077,120.918717
統一超商,便利商店,24.688213,120.918492
來來超商,便利商店,24.688219,120.918674
統一超商,便利商店,24.688412,120.867508
全家便利商店,便利商店,24.688451,120.90338
全家便利商店,便利商店,24.68853799,121.7911306
全家便利商店,便利商店,24.688685,120.906123
統一超商,便利商店,24.688693,121.019481
統一超商,便利商店,24.688891,120.903314
萊爾富,便利商店,24.68906,120.909974
來來超商,便利商店,24.689195,120.858947
統一超商,便利商店,24.689557,120.875609
全家便利商店,便利商店,24.689701,120.879275
統一超商,便利商店,24.689918,120.924525
統一超商,便利商店,24.690231,120.909148
統一超商,便利商店,24.690339,120.913057
全家便利商店,便利商店,24.690468,120.885283
統一超商,便利商店,24.69068948,121.7642566
全家便利商店,便利商店,24.690839,120.892832
全家便利商店,便利商店,24.690845,120.943856
統一超商,便利商店,24.690932,120.913493
全家便利商店,便利商店,24.691032,121.764352
統一超商,便利商店,24.691054,121.770233
統一超商,便利商店,24.691121,120.897749
統一超商,便利商店,24.691317,120.879562
來來超商,便利商店,24.691317,120.879562
統一超商,便利商店,24.691332,120.913822
統一超商,便利商店,24.691373,120.903165
統一超商,便利商店,24.6913808,120.87932
全家便利商店,便利商店,24.691603,120.862052
萊爾富,便利商店,24.691623,120.89416
全家便利商店,便利商店,24.691624,120.86204
來來超商,便利商店,24.691903,120.908308
萊爾富,便利商店,24.69238,121.763756
統一超商,便利商店,24.692381,120.866649
全家便利商店,便利商店,24.692739,121.728878
全家便利商店,便利商店,24.692772,121.769616
統一超商,便利商店,24.692835,120.907428
全家便利商店,便利商店,24.692934,120.879443
全家便利商店,便利商店,24.692952,120.871508
萊爾富,便利商店,24.692981,120.910281
萊爾富,便利商店,24.693158,120.914556
全家便利商店,便利商店,24.693716,120.913585
全家便利商店,便利商店,24.693852,120.888812
統一超商,便利商店,24.693977,120.893096
來來超商,便利商店,24.69437309,121.7970334
統一超商,便利商店,24.694687,120.911445
統一超商,便利商店,24.69478022,121.797039
統一超商,便利商店,24.69482342,121.7331536
全家便利商店,便利商店,24.694864,120.916349
統一超商,便利商店,24.695065,120.911227
來來超商,便利商店,24.695326,120.879464
統一超商,便利商店,24.695435,120.897391
統一超商,便利商店,24.695571,120.897444
統一超商,便利商店,24.695611,120.8672
全家便利商店,便利商店,24.695857,120.868677
全家便利商店,便利商店,24.696011,120.909615
統一超商,便利商店,24.696017,120.868765
全家便利商店,便利商店,24.696518,120.882409
統一超商,便利商店,24.696741,120.90367
統一超商,便利商店,24.696745,120.908336
統一超商,便利商店,24.696941,120.90791
全家便利商店,便利商店,24.697276,120.893308
統一超商,便利商店,24.69763,120.870191
來來超商,便利商店,24.698009,120.891632
統一超商,便利商店,24.698132,121.768651
統一超商,便利商店,24.698183,120.888217
來來超商,便利商店,24.698808,121.056961
統一超商,便利商店,24.699313,120.894627
